vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount
2,2016-01-21 14:22:06,2016-01-21 14:33:50,1,0.99,-73.98617553710938,40.76214599609375,-73.97335052490234,40.76387405395508,1,N,2,9.0,0.0,0.5,0.3,0.0,0.0,9.8
1,2016-05-16 20:23:58,2016-05-16 20:44:31,1,4.3,-73.95475006103516,40.77321243286133,-73.99980926513672,40.7385368347168,1,N,2,17.0,0.5,0.5,0.3,0.0,0.0,18.3
2,2016-06-26 12:48:31,2016-06-26 13:21:54,1,12.88,-74.00061798095702,40.75788116455078,-73.87344360351562,40.77411651611328,1,N,1,39.0,0.0,0.5,0.3,9.07,5.54,54.41
1,2016-06-04 11:43:53,2016-06-04 11:43:53,1,0.0,-73.98474884033203,40.696643829345696,0.0,0.0,1,N,2,14.5,0.0,0.5,0.3,0.0,0.0,15.3
1,2016-06-09 07:18:27,2016-06-09 07:22:33,1,0.5,-74.01557159423827,40.715633392333984,-74.01055145263672,40.72148895263672,1,N,2,5.0,0.0,0.5,0.3,0.0,0.0,5.8
2,2016-03-17 22:06:33,2016-03-17 22:12:32,1,0.96,-73.97660064697266,40.7585334777832,-73.98077392578125,40.74794387817383,1,N,1,6.0,0.5,0.5,0.3,1.82,0.0,9.12
1,2016-02-01 08:40:58,2016-02-01 09:01:30,2,3.4,-73.97550964355469,40.74102783203125,-73.95619201660156,40.78199005126953,1,N,1,16.0,0.0,0.5,0.3,4.2,0.0,21.0
2,2016-01-04 18:35:15,2016-01-04 18:41:09,2,0.58,-73.95693969726562,40.77399826049805,-73.9510498046875,40.7697868347168,1,N,1,5.5,1.0,0.5,0.3,1.82,0.0,9.12
2,2016-01-22 15:49:05,2016-01-22 15:54:34,1,0.73,-73.97640991210938,40.75042343139648,-73.97640991210938,40.75042343139648,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
1,2016-03-22 16:20:31,2016-03-22 16:35:09,1,2.7,-73.98206329345702,40.77323532104492,-73.95380401611328,40.78364944458008,1,N,2,12.0,1.0,0.5,0.3,0.0,0.0,13.8
1,2016-03-31 20:23:59,2016-03-31 20:36:49,1,1.9,-73.9805908203125,40.73055648803711,-73.99140930175781,40.7490463256836,1,N,1,10.0,0.5,0.5,0.3,2.25,0.0,13.55
1,2016-01-07 18:22:13,2016-01-07 18:25:15,1,0.4,-73.95516204833984,40.78576278686523,-73.95594024658203,40.78130722045898,1,N,2,4.0,1.0,0.5,0.3,0.0,0.0,5.8
1,2016-03-31 18:53:56,2016-03-31 19:08:23,2,2.6,0.0,0.0,-73.97267913818358,40.78092956542969,1,N,1,12.0,1.0,0.5,0.3,3.45,0.0,17.25
1,2016-02-14 09:47:45,2016-02-14 09:56:46,1,1.6,-74.00187683105469,40.70943069458008,-73.99177551269531,40.72612762451172,1,N,2,8.0,0.0,0.5,0.3,0.0,0.0,8.8
2,2016-01-01 04:26:10,2016-01-01 04:47:04,2,9.08,-73.99336242675781,40.72165298461913,-73.91619110107422,40.76668167114258,1,N,2,28.0,0.5,0.5,0.3,0.0,0.0,29.3
1,2016-03-11 12:53:17,2016-03-11 12:54:57,1,0.2,-73.94197082519531,40.82299041748047,-73.94437408447266,40.82379150390625,1,N,1,3.0,0.0,0.5,0.3,0.0,0.0,3.8
2,2016-04-10 23:00:00,2016-04-10 23:05:04,1,1.22,-73.97935485839844,40.75958633422852,-73.98213958740234,40.77431106567383,1,N,2,6.0,0.5,0.5,0.3,0.0,0.0,7.3
1,2016-04-07 21:33:37,2016-04-07 21:56:36,1,4.6,-73.97868347167969,40.762561798095696,-74.00856018066406,40.71157455444336,1,N,1,18.5,0.5,0.5,0.3,2.0,0.0,21.8
1,2016-05-20 23:52:51,2016-05-20 23:57:33,1,0.7,-73.97974395751955,40.75469970703125,-73.98255157470702,40.74713516235352,1,N,1,5.0,0.5,0.5,0.3,1.25,0.0,7.55
2,2016-01-21 12:29:41,2016-01-21 13:12:48,1,10.83,-73.86347961425781,40.76994323730469,-73.97469329833984,40.76509094238281,1,N,1,38.0,0.0,0.5,0.3,11.08,5.54,55.42
2,2016-03-17 22:56:51,2016-03-17 23:08:54,1,2.04,0.0,0.0,0.0,0.0,1,N,1,10.0,0.5,0.5,0.3,2.26,0.0,13.56
1,2016-03-24 18:18:00,2016-03-24 18:28:23,1,0.7,-73.9874267578125,40.7658576965332,-73.98652648925781,40.762451171875,1,N,1,8.0,1.0,0.5,0.3,1.95,0.0,11.75
1,2016-04-09 13:57:53,2016-04-09 14:05:23,1,1.4,-73.9874496459961,40.699954986572266,-73.96952819824219,40.6913948059082,1,N,1,7.5,0.0,0.5,0.3,1.65,0.0,9.95
1,2016-05-12 16:59:55,2016-05-12 17:17:54,1,2.6,-73.98576354980467,40.75266647338867,-73.95704650878906,40.77463912963867,1,N,2,13.0,1.0,0.5,0.3,0.0,0.0,14.8
2,2016-02-17 15:08:53,2016-02-17 15:18:35,5,0.8,-73.98177337646483,40.7524299621582,-73.97286224365234,40.7559928894043,1,N,1,7.5,0.0,0.5,0.3,1.66,0.0,9.96
2,2016-02-20 02:02:02,2016-02-20 02:17:40,6,2.97,-74.00434875488281,40.75189971923828,-73.96571350097656,40.75616836547852,1,N,1,12.5,0.5,0.5,0.3,3.45,0.0,17.25
2,2016-04-18 08:50:38,2016-04-18 09:24:06,1,10.59,-73.9941864013672,40.74443054199219,-73.8670883178711,40.77019119262695,1,N,2,34.5,0.0,0.5,0.3,0.0,5.54,40.84
1,2016-04-28 11:01:23,2016-04-28 11:02:18,1,0.1,-73.98348236083984,40.7318115234375,-73.9820556640625,40.732181549072266,1,N,2,2.5,0.0,0.5,0.3,0.0,0.0,3.3
1,2016-04-27 09:42:57,2016-04-27 09:57:19,1,1.6,-74.00540161132812,40.748291015625,-73.98313140869139,40.74788665771485,1,N,2,11.0,0.0,0.5,0.3,0.0,0.0,11.8
1,2016-03-06 10:42:38,2016-03-06 10:52:22,1,1.3,-73.97276306152342,40.74897003173828,-73.99229431152342,40.75188827514648,1,N,1,8.0,0.0,0.5,0.3,1.75,0.0,10.55
2,2016-01-30 14:31:54,2016-01-30 14:40:27,1,1.21,-73.97705841064453,40.75276184082031,-73.99346923828125,40.74987030029297,1,N,1,7.5,0.0,0.5,0.3,2.08,0.0,10.38
2,2016-05-30 23:14:54,2016-05-30 23:40:55,1,13.03,-73.87322235107422,40.77410888671875,-74.01795196533203,40.70940017700195,1,N,1,38.0,0.5,0.5,0.3,5.0,0.0,44.3
2,2016-02-18 23:12:49,2016-02-18 23:34:58,1,9.35,-73.87104797363281,40.77392959594727,-73.97496795654298,40.733009338378906,1,N,1,29.0,0.5,0.5,0.3,8.96,5.54,44.8
1,2016-01-31 22:42:23,2016-01-31 22:48:56,1,0.8,-73.97042083740234,40.75645446777344,-73.96022033691406,40.76187133789063,1,N,1,6.0,0.5,0.5,0.3,1.45,0.0,8.75
2,2016-05-27 01:26:43,2016-05-27 01:33:54,1,1.58,-74.00250244140625,40.733699798583984,-73.9911117553711,40.75115966796875,1,N,1,7.0,0.5,0.5,0.3,2.08,0.0,10.38
1,2016-02-28 11:50:49,2016-02-28 11:55:01,1,0.8,-73.9936294555664,40.736141204833984,-74.00205993652342,40.72843551635742,1,N,1,5.0,0.0,0.5,0.3,1.15,0.0,6.95
1,2016-04-21 11:30:01,2016-04-21 11:53:40,1,1.5,-73.97212982177734,40.74570083618164,-73.9885482788086,40.74140167236328,1,N,1,15.0,0.0,0.5,0.3,3.15,0.0,18.95
1,2016-03-08 14:58:10,2016-03-08 15:11:21,1,1.4,-73.97086334228516,40.75708770751953,-73.98196411132812,40.74084854125977,1,N,1,9.5,0.0,0.5,0.3,2.55,0.0,12.85
2,2016-06-13 19:02:58,2016-06-13 19:08:51,1,0.87,-73.95705413818358,40.770103454589844,-73.96508026123048,40.759857177734375,1,N,2,5.5,1.0,0.5,0.3,0.0,0.0,7.3
2,2016-02-19 22:28:05,2016-02-19 22:45:11,1,4.51,-73.96907806396483,40.75809097290039,-73.93679809570312,40.81247329711913,1,N,2,16.5,0.5,0.5,0.3,0.0,0.0,17.8
2,2016-01-07 07:39:12,2016-01-07 07:59:30,1,11.12,-73.97218322753906,40.75533676147461,-73.86160278320312,40.76823425292969,1,N,1,31.0,0.0,0.5,0.3,8.0,5.54,45.34
2,2016-02-20 15:29:03,2016-02-20 15:55:03,2,6.73,-74.00734710693358,40.705116271972656,-73.9812774658203,40.768253326416016,1,N,1,23.5,0.0,0.5,0.3,4.86,0.0,29.16
2,2016-06-15 16:18:39,2016-06-15 16:20:12,1,0.56,-73.97029876708984,40.75225830078125,-73.97186279296875,40.74615859985352,1,N,1,3.5,1.0,0.5,0.3,1.32,0.0,6.62
2,2016-04-09 15:10:13,2016-04-09 15:21:13,6,1.38,-73.989990234375,40.756999969482415,-73.99485778808595,40.74620819091797,1,N,1,8.5,0.0,0.5,0.3,0.0,0.0,9.3
2,2016-04-03 14:28:54,2016-04-03 14:41:59,1,2.81,-73.95860290527342,40.760269165039055,-73.96717834472656,40.788101196289055,1,N,1,11.5,0.0,0.5,0.3,2.46,0.0,14.76
1,2016-05-01 01:49:07,2016-05-01 01:58:27,1,1.5,-74.00511932373048,40.72281265258789,-74.00452423095702,40.706947326660156,1,N,2,8.0,0.5,0.5,0.3,0.0,0.0,9.3
2,2016-03-16 16:14:44,2016-03-16 16:28:43,6,1.92,-73.97108459472656,40.787940979003906,-73.94439697265625,40.77538299560547,1,N,2,11.0,1.0,0.5,0.3,0.0,0.0,12.8
1,2016-02-12 23:42:41,2016-02-12 23:52:22,1,1.9,-73.96149444580078,40.77134704589844,-73.99093627929686,40.77496337890625,1,N,2,9.0,0.5,0.5,0.3,0.0,0.0,10.3
2,2016-04-05 08:55:49,2016-04-05 09:05:46,1,1.31,-74.0099868774414,40.712158203125,-74.00739288330078,40.72689056396485,1,N,1,8.5,0.0,0.5,0.3,2.79,0.0,12.09
1,2016-06-17 23:11:20,2016-06-17 23:24:52,1,5.1,-73.96622467041014,40.75804138183594,-74.00465393066406,40.707462310791016,1,N,2,16.5,0.5,0.5,0.3,0.0,0.0,17.8
1,2016-01-18 14:18:44,2016-01-18 14:28:59,1,1.1,-73.99982452392578,40.73291015625,-74.0006332397461,40.72239303588867,1,N,1,8.0,0.0,0.5,0.3,1.0,0.0,9.8
1,2016-03-25 09:01:12,2016-03-25 09:03:10,1,0.9,-73.94998931884766,40.79306411743164,-73.9418411254883,40.80413436889648,1,N,2,4.5,0.0,0.5,0.3,0.0,0.0,5.3
1,2016-06-08 21:19:22,2016-06-08 21:31:59,1,2.9,-73.97286987304686,40.75900268554688,-74.0017318725586,40.73239517211913,1,N,1,11.5,0.5,0.5,0.3,2.56,0.0,15.36
2,2016-06-08 13:19:17,2016-06-08 13:51:42,1,1.12,-73.96338653564453,40.76335525512695,-73.9771499633789,40.757625579833984,1,N,2,18.5,0.0,0.5,0.3,0.0,0.0,19.3
2,2016-06-04 00:56:18,2016-06-04 01:05:26,1,1.81,-73.98980712890625,40.73461151123047,-73.97123718261719,40.748138427734375,1,N,1,9.0,0.5,0.5,0.3,2.06,0.0,12.36
1,2016-03-11 06:56:47,2016-03-11 07:01:56,1,1.1,-73.97775268554686,40.75193786621094,-73.9872055053711,40.74475479125977,1,N,1,5.5,0.0,0.5,0.3,0.63,0.0,6.93
2,2016-02-12 21:55:26,2016-02-12 22:18:38,1,1.85,-73.97040557861328,40.76201629638672,-73.98753356933594,40.74432373046875,1,N,2,14.5,0.5,0.5,0.3,0.0,0.0,15.8
1,2016-03-13 14:38:17,2016-03-13 14:59:14,1,3.2,-74.00499725341797,40.74177169799805,-73.98532104492188,40.77825927734375,1,N,1,16.0,0.0,0.5,0.3,3.35,0.0,20.15
2,2016-06-09 01:15:49,2016-06-09 01:26:30,4,5.31,-73.77667236328125,40.64540100097656,-73.81727600097656,40.68958282470703,1,N,2,17.0,0.5,0.5,0.3,0.0,0.0,18.3
2,2016-01-14 18:49:04,2016-01-14 19:07:43,1,2.12,-73.98322296142578,40.76203536987305,-74.00696563720702,40.74263381958008,1,N,1,13.0,1.0,0.5,0.3,2.96,0.0,17.76
1,2016-01-12 19:12:50,2016-01-12 19:32:10,1,2.7,-73.95232391357422,40.78405380249024,-73.97087860107422,40.75189208984375,1,N,1,13.5,1.0,0.5,0.3,3.06,0.0,18.36
2,2016-05-03 20:03:11,2016-05-03 20:19:29,1,1.7,-73.99486541748048,40.71516036987305,-73.97977447509766,40.74341583251953,1,N,1,12.0,0.5,0.5,0.3,2.66,0.0,15.96
2,2016-03-06 15:18:35,2016-03-06 15:23:22,2,0.44,-73.9720230102539,40.794578552246094,-73.97503662109375,40.79523849487305,1,N,2,4.5,0.0,0.5,0.3,0.0,0.0,5.3
1,2016-03-23 13:56:10,2016-03-23 14:16:18,1,1.6,-73.99755096435547,40.73656463623047,-73.98817443847656,40.75639343261719,1,N,1,13.0,0.0,0.5,0.3,1.0,0.0,14.8
2,2016-06-04 23:14:25,2016-06-04 23:41:16,1,3.79,-73.98890686035155,40.72161483764648,-73.99443054199219,40.76079177856445,1,N,1,18.5,0.5,0.5,0.3,3.96,0.0,23.76
2,2016-03-18 18:15:06,2016-03-18 18:26:16,3,2.08,-73.9745101928711,40.75171661376953,-73.99758911132812,40.73515319824219,1,N,1,9.5,1.0,0.5,0.3,2.26,0.0,13.56
2,2016-05-21 21:17:17,2016-05-21 21:26:27,2,1.16,-73.97960662841797,40.755367279052734,-73.99259185791014,40.76346206665039,1,N,1,7.5,0.5,0.5,0.3,0.0,0.0,8.8
1,2016-06-28 21:04:04,2016-06-28 21:07:15,1,0.3,-73.99918365478516,40.71887588500977,-73.99537658691406,40.72156524658203,1,N,1,4.0,0.5,0.5,0.3,0.1,0.0,5.4
2,2016-03-29 22:39:48,2016-03-29 22:50:36,3,1.64,-73.9867935180664,40.76584243774415,-73.97828674316406,40.75037384033203,1,N,1,9.0,0.5,0.5,0.3,2.06,0.0,12.36
2,2016-03-17 19:11:27,2016-03-17 19:24:06,2,2.49,-74.00190734863281,40.7458610534668,-73.97730255126955,40.76295852661133,1,N,1,10.5,1.0,0.5,0.3,3.08,0.0,15.38
2,2016-04-27 19:34:51,2016-04-27 19:58:16,1,1.79,-73.9911117553711,40.74961853027344,-73.9890899658203,40.7314682006836,1,N,1,15.0,1.0,0.5,0.3,3.36,0.0,20.16
2,2016-03-21 19:07:08,2016-03-21 19:25:53,1,3.15,-73.9777603149414,40.75175857543945,-73.9935989379883,40.72136688232422,1,N,2,13.5,1.0,0.5,0.3,0.0,0.0,15.3
2,2016-03-02 20:34:18,2016-03-02 20:36:44,1,0.43,-74.00444793701173,40.75189971923828,-74.00018310546875,40.74831008911133,1,N,1,4.0,0.5,0.5,0.3,1.06,0.0,6.36
2,2016-03-02 11:42:21,2016-03-02 12:01:17,1,1.79,-73.96552276611328,40.754493713378906,-73.96419525146483,40.773475646972656,1,N,1,12.5,0.0,0.5,0.3,2.66,0.0,15.96
1,2016-04-11 19:03:16,2016-04-11 19:08:06,2,0.9,-73.9815673828125,40.78084945678711,-73.97805023193358,40.78886413574219,1,N,1,5.5,1.0,0.5,0.3,1.0,0.0,8.3
1,2016-01-01 15:20:09,2016-01-01 15:32:48,1,1.9,-73.97271728515625,40.76389694213867,-73.99102020263672,40.75573348999024,1,N,2,10.0,0.0,0.5,0.3,0.0,0.0,10.8
1,2016-04-19 16:25:00,2016-04-19 16:31:27,1,1.4,-74.0029296875,40.72349166870117,-73.99398040771484,40.74086380004883,1,N,1,7.0,1.0,0.5,0.3,1.0,0.0,9.8
2,2016-03-22 20:38:02,2016-03-22 20:51:35,1,3.82,-73.96452331542969,40.76430130004883,-73.92526245117188,40.77170944213867,1,N,1,14.0,0.5,0.5,0.3,3.06,0.0,18.36
2,2016-04-16 22:49:03,2016-04-16 22:57:24,1,2.08,-73.98338317871094,40.75018310546875,-73.96643829345702,40.77312469482422,1,N,2,8.5,0.5,0.5,0.3,0.0,0.0,9.8
1,2016-05-16 12:48:41,2016-05-16 13:10:53,1,2.9,-73.97435760498048,40.79308319091797,-73.97503662109375,40.76154708862305,1,N,2,15.5,0.0,0.5,0.3,0.0,0.0,16.3
2,2016-05-13 07:33:08,2016-05-13 07:58:01,1,4.93,-73.94693756103516,40.77634048461913,-73.99776458740234,40.75126266479492,1,N,1,21.0,0.0,0.5,0.3,4.36,0.0,26.16
2,2016-04-24 15:32:28,2016-04-24 15:38:23,1,0.89,-73.98151397705078,40.78200149536133,-73.98212432861328,40.77022171020508,1,N,1,6.0,0.0,0.5,0.3,1.36,0.0,8.16
2,2016-05-20 03:51:55,2016-05-20 04:00:05,2,1.48,-73.98644256591797,40.7474365234375,-73.97794342041014,40.761817932128906,1,N,2,8.0,0.5,0.5,0.3,0.0,0.0,9.3
1,2016-05-24 20:25:38,2016-05-24 20:44:16,1,2.0,0.0,0.0,0.0,0.0,1,N,1,12.5,0.5,0.5,0.3,3.45,0.0,17.25
1,2016-04-28 01:14:47,2016-04-28 01:18:12,1,0.6,-73.9720687866211,40.7581787109375,-73.97180938720702,40.75145721435547,1,N,1,4.5,0.5,0.5,0.3,2.0,0.0,7.8
2,2016-06-03 10:02:10,2016-06-03 10:28:47,5,3.14,-73.96929931640625,40.75735855102539,-73.99433135986328,40.725830078125,1,N,1,17.5,0.0,0.5,0.3,3.66,0.0,21.96
1,2016-06-17 16:35:50,2016-06-17 16:49:46,1,1.9,-73.95575714111328,40.76401901245117,-73.98612213134766,40.77218246459961,1,N,2,10.5,1.0,0.5,0.3,0.0,0.0,12.3
2,2016-04-30 09:17:46,2016-04-30 09:31:19,5,1.81,-74.00559997558595,40.73857116699219,-73.97689056396483,40.72719955444336,1,N,1,10.5,0.0,0.5,0.3,2.26,0.0,13.56
2,2016-03-16 22:01:47,2016-03-16 22:06:20,5,0.96,-73.99653625488281,40.72355270385742,-74.00568389892578,40.71418762207031,1,N,2,5.5,0.5,0.5,0.3,0.0,0.0,6.8
1,2016-05-07 19:28:12,2016-05-07 19:28:12,1,0.0,-73.98286437988281,40.78206253051758,0.0,0.0,2,N,2,52.0,0.0,0.5,0.3,0.0,0.0,52.8
2,2016-02-20 20:01:45,2016-02-20 20:23:45,1,6.62,-73.97824859619139,40.75249099731445,-73.9105453491211,40.80213165283203,1,N,1,21.5,0.5,0.5,0.3,4.56,0.0,27.36
2,2016-02-11 18:04:20,2016-02-11 18:16:52,1,1.59,-73.98612976074219,40.74060821533203,-73.9722900390625,40.759422302246094,1,N,1,9.5,1.0,0.5,0.3,2.26,0.0,13.56
1,2016-05-24 15:23:47,2016-05-24 15:37:55,1,1.6,-73.96794128417969,40.755367279052734,-73.96455383300781,40.773040771484375,1,N,1,10.5,0.0,0.5,0.3,1.0,0.0,12.3
1,2016-01-20 18:47:27,2016-01-20 18:56:21,1,1.2,-73.9646224975586,40.77044677734375,-73.970703125,40.75579452514648,1,Y,2,8.0,1.0,0.5,0.3,0.0,0.0,9.8
1,2016-05-12 23:40:44,2016-05-12 23:52:06,2,2.0,-73.9775161743164,40.75539779663085,-73.97844696044923,40.77737426757813,1,N,1,10.0,0.5,0.5,0.3,1.5,0.0,12.8
1,2016-01-28 10:29:32,2016-01-28 10:42:28,1,1.7,-73.98721313476562,40.73357772827149,-74.00745391845702,40.72575378417969,1,N,1,10.0,0.0,0.5,0.3,1.0,0.0,11.8
2,2016-01-15 21:14:18,2016-01-15 21:19:21,1,0.71,-73.98394775390625,40.75543594360352,-73.9770278930664,40.7641830444336,1,N,1,5.5,0.5,0.5,0.3,1.36,0.0,8.16
2,2016-01-29 19:39:45,2016-01-29 20:15:00,5,9.93,-73.86275482177734,40.76903533935547,-73.99225616455078,40.75922775268555,1,N,1,34.0,1.0,0.5,0.3,10.34,5.54,51.68
1,2016-06-11 18:28:29,2016-06-11 18:30:01,1,0.4,-74.00756072998048,40.72584533691406,-74.00515747070312,40.73087692260742,1,N,2,3.5,0.0,0.5,0.3,0.0,0.0,4.3
1,2016-06-08 20:57:40,2016-06-08 21:01:36,1,1.0,-73.98136138916014,40.76332473754883,-73.97831726074219,40.75382995605469,1,N,1,5.0,0.5,0.5,0.3,1.25,0.0,7.55
2,2016-05-18 10:14:33,2016-05-18 10:24:32,1,1.0,-73.98480224609375,40.73658752441406,-73.99002075195312,40.74333572387695,1,N,1,8.0,0.0,0.5,0.3,1.76,0.0,10.56
1,2016-02-12 10:09:17,2016-02-12 10:34:14,1,3.0,-73.98981475830078,40.75166320800781,-74.0078125,40.71236038208008,1,N,1,16.5,0.0,0.5,0.3,3.45,0.0,20.75
2,2016-03-19 13:06:57,2016-03-19 13:09:45,1,0.31,-73.95521545410156,40.77674865722656,-73.9601058959961,40.77894592285156,1,N,1,3.5,0.0,0.5,0.3,1.08,0.0,5.38
2,2016-02-21 13:45:18,2016-02-21 13:55:19,2,1.92,-73.94107818603516,40.79259490966797,-73.96734619140625,40.79346084594727,1,N,1,9.0,0.0,0.5,0.3,1.96,0.0,11.76
2,2016-03-04 04:53:01,2016-03-04 04:55:07,5,0.72,-74.00206756591797,40.7192268371582,-74.0092544555664,40.7116813659668,1,N,1,4.0,0.5,0.5,0.3,1.06,0.0,6.36
2,2016-05-22 09:56:58,2016-05-22 09:59:11,1,0.42,-73.96104431152342,40.777530670166016,-73.95735931396483,40.78280258178711,1,N,2,4.0,0.0,0.5,0.3,0.0,0.0,4.8
1,2016-02-04 18:18:30,2016-02-04 18:42:19,2,4.7,-73.9803237915039,40.76535034179688,-74.01054382324219,40.71965789794922,1,N,2,19.0,1.0,0.5,0.3,0.0,0.0,20.8
1,2016-05-11 01:49:20,2016-05-11 01:57:14,1,3.1,-73.9833755493164,40.738426208496094,-73.95108795166014,40.77084732055664,1,N,2,10.5,0.5,0.5,0.3,0.0,0.0,11.8
1,2016-06-21 16:17:40,2016-06-21 16:24:37,2,0.8,-73.9867630004883,40.75397872924805,-73.98392486572266,40.74636459350585,1,N,1,6.0,1.0,0.5,0.3,1.55,0.0,9.35
1,2016-05-20 21:24:30,2016-05-20 21:50:42,1,11.4,-73.86286926269531,40.76885986328125,-73.97855377197266,40.76215362548828,1,N,2,34.0,0.5,0.5,0.3,0.0,5.54,40.84
2,2016-02-28 17:20:18,2016-02-28 17:25:20,1,1.14,-73.98418426513672,40.75492858886719,-73.97112274169923,40.76101684570313,1,N,1,6.0,0.0,0.5,0.3,1.36,0.0,8.16
1,2016-05-09 13:54:44,2016-05-09 14:00:26,1,1.0,-73.96781158447266,40.79225540161133,-73.97750854492188,40.77894592285156,1,N,1,6.0,0.0,0.5,0.3,1.35,0.0,8.15
1,2016-01-22 23:13:09,2016-01-22 23:24:32,1,2.1,-73.96308135986328,40.77073287963867,-73.98057556152342,40.74518203735352,1,N,1,10.0,0.5,0.5,0.3,2.8,0.0,14.1
2,2016-04-19 09:26:54,2016-04-19 09:30:44,1,0.22,-73.98430633544923,40.764808654785156,-73.98175811767578,40.767890930175774,1,N,1,4.0,0.0,0.5,0.3,2.0,0.0,6.8
2,2016-06-04 13:21:27,2016-06-04 13:31:18,1,2.04,-73.96134948730467,40.76094055175781,-73.95854187011719,40.78332901000977,1,N,2,9.0,0.0,0.5,0.3,0.0,0.0,9.8
2,2016-04-28 16:27:44,2016-04-28 17:06:12,1,10.96,-73.98342895507811,40.75505828857422,-73.87259674072266,40.77431106567383,1,N,1,36.0,1.0,0.5,0.3,13.0,5.54,56.34
2,2016-05-23 09:43:06,2016-05-23 10:39:07,1,11.66,-73.8634033203125,40.77002716064453,-73.98430633544923,40.76590347290039,1,N,2,43.0,0.0,0.5,0.3,0.0,5.54,49.34
1,2016-06-30 19:51:00,2016-06-30 19:54:42,1,0.3,-73.99470520019531,40.76069259643555,-73.99635314941406,40.763370513916016,1,N,1,4.0,1.0,0.5,0.3,1.15,0.0,6.95
2,2016-04-22 20:23:30,2016-04-22 20:35:56,5,1.58,-73.9831771850586,40.73474502563477,-74.00350952148438,40.73217391967773,1,N,1,9.5,0.5,0.5,0.3,2.16,0.0,12.96
2,2016-06-24 06:18:55,2016-06-24 06:35:34,1,7.96,-73.95626831054686,40.76734924316406,-74.01495361328125,40.70948028564453,1,N,1,23.5,0.0,0.5,0.3,4.5,0.0,28.8
2,2016-05-26 19:45:36,2016-05-26 19:48:02,1,0.43,-73.96623992919923,40.76756286621094,-73.96085357666014,40.768150329589844,1,N,1,4.0,1.0,0.5,0.3,1.45,0.0,7.25
2,2016-02-17 11:03:54,2016-02-17 11:08:17,6,0.85,-73.99491882324219,40.750091552734375,-74.00392150878906,40.74293899536133,1,N,1,5.0,0.0,0.5,0.3,1.74,0.0,7.54
2,2016-02-25 09:02:17,2016-02-25 09:20:39,2,2.32,-73.981689453125,40.758399963378906,-73.9553985595703,40.77016830444336,1,N,1,13.0,0.0,0.5,0.3,1.0,0.0,14.8
1,2016-03-08 13:23:18,2016-03-08 13:47:55,3,4.1,-73.98138427734375,40.7536735534668,-74.0099868774414,40.72127151489258,1,N,1,19.0,0.0,0.5,0.3,2.97,0.0,22.77
2,2016-04-13 19:54:30,2016-04-13 19:58:19,5,1.11,-73.98197174072266,40.74029159545898,-73.97228240966798,40.753719329833984,1,N,1,5.5,1.0,0.5,0.3,2.19,0.0,9.49
2,2016-01-11 09:58:49,2016-01-11 10:29:20,1,4.3,-73.98513793945312,40.764259338378906,-74.00855255126955,40.712158203125,1,N,1,21.0,0.0,0.5,0.3,4.36,0.0,26.16
2,2016-06-23 18:36:51,2016-06-23 18:40:25,1,0.37,-73.9841537475586,40.68675994873047,-73.97955322265625,40.68675994873047,1,N,2,4.5,1.0,0.5,0.3,0.0,0.0,6.3
2,2016-03-18 10:39:16,2016-03-18 10:52:37,1,0.71,-73.99396514892578,40.74163055419922,-73.99312591552734,40.748046875,1,N,1,9.0,0.0,0.5,0.3,1.96,0.0,11.76
2,2016-04-15 14:45:09,2016-04-15 14:49:20,1,0.59,-73.98995208740234,40.728679656982415,-73.9842529296875,40.737300872802734,1,N,2,5.0,0.0,0.5,0.3,0.0,0.0,5.8
2,2016-02-17 03:07:19,2016-02-17 03:14:09,1,2.03,-73.98209381103516,40.76874542236328,-73.96886444091797,40.79337692260742,1,N,1,8.5,0.5,0.5,0.3,3.0,0.0,12.8
1,2016-01-05 15:07:01,2016-01-05 15:18:01,3,1.0,-73.95384216308594,40.78479766845703,-73.96110534667969,40.772056579589844,1,N,1,8.5,0.0,0.5,0.3,1.0,0.0,10.3
1,2016-05-03 10:45:05,2016-05-03 11:20:28,1,11.1,-73.86317443847656,40.76995849609375,-73.9730911254883,40.756019592285156,1,N,1,33.5,0.0,0.5,0.3,7.95,5.54,47.79
1,2016-03-25 20:25:36,2016-03-25 20:37:40,1,1.1,-73.99102020263672,40.73490524291992,-74.00199127197266,40.74361038208008,1,N,2,9.0,0.5,0.5,0.3,0.0,0.0,10.3
2,2016-04-21 13:05:56,2016-04-21 13:22:06,1,1.23,-73.98165130615234,40.72441864013672,-73.9883270263672,40.73638153076172,1,N,1,11.0,0.0,0.5,0.3,1.0,0.0,12.8
2,2016-03-25 17:53:19,2016-03-25 18:05:53,5,1.87,-73.97344207763672,40.75109481811523,-73.9918441772461,40.73879623413085,1,N,1,9.5,1.0,0.5,0.3,2.26,0.0,13.56
2,2016-03-05 22:06:09,2016-03-05 22:13:16,1,0.97,-73.97980499267578,40.74599075317383,-73.98657989501955,40.73406982421875,1,N,2,6.5,0.5,0.5,0.3,0.0,0.0,7.8
